code;number;edition;character;series;quality;obtainedDate;obtainedTimestamp;burnValue;dye.code;dye.name;frame;morphed;trimmed;tag;alias;wishlists;fights;dropQuality;dropper;grabber;guild;worker.effort;worker.style;worker.purity;worker.grabber;worker.dropper;worker.quickness;worker.toughness;worker.vanity;worker.recoveryDate;worker.recoveryTimestamp
1s25sb;11805;1;The Thunder;Cardcaptor Sakura;0;Tue, 05 Oct 2021 06:04:05 GMT;1,63341E+12;2;;;;No;No;;;1;0;0;7,32966E+17;7,32966E+17;7,21059E+17;1;F;S;S;S;S;F;C;;
1svcb7;21524;1;Yuuri Shijou;Vividred Operation;0;Tue, 05 Oct 2021 04:04:23 GMT;1,63341E+12;1;;;;No;No;;;1;0;0;7,32966E+17;7,32966E+17;7,21059E+17;0;F;S;S;S;A;F;B;;
1dcrhp;21640;1;Tanktop Black Hole;One-Punch Man;2;Tue, 05 Oct 2021 02:44:00 GMT;1,6334E+12;7;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,21059E+17;5;F;S;S;S;A;F;B;;
1d664f;12102;1;Demiurge;Overlord;0;Tue, 05 Oct 2021 02:14:23 GMT;1,6334E+12;8;;;;No;No;;;74;0;0;7,32966E+17;7,32966E+17;7,21059E+17;4;F;S;S;S;S;F;D;;
1dxfvn;1097;3;Aoi Akane;Toilet-Bound Hanako-kun;3;Tue, 05 Oct 2021 01:35:48 GMT;1,6334E+12;139;;;;No;No;;;126;1;3;7,32966E+17;7,32966E+17;7,21059E+17;100;F;S;S;S;S;D;A;;
1dxmtv;795;3;Nadeshiko Kinomoto;Cardcaptor Sakura;2;Tue, 05 Oct 2021 01:19:48 GMT;1,6334E+12;25;;;;No;No;;;4;0;2;7,32966E+17;7,32966E+17;7,21059E+17;18;F;S;S;S;A;F;A;;
12xzhg;97;3;LAYER;BanG Dream!;3;Tue, 05 Oct 2021 00:44:38 GMT;1,63339E+12;76;;;;No;No;;;13;0;3;1,5868E+17;1,5868E+17;8,17561E+17;49;F;S;F;F;S;F;A;;
1dd7px;1552;3;Koshi Sugawara;Haikyuu!!;1;Tue, 05 Oct 2021 00:40:39 GMT;1,63339E+12;40;;;;No;No;;;264;2;1;7,32966E+17;7,32966E+17;6,32549E+17;29;F;S;S;S;S;C;A;;
1dd36m;9567;2;Celine Fantaria;Epic Seven;1;Tue, 05 Oct 2021 00:40:30 GMT;1,63339E+12;16;;;;No;No;;;7;0;1;7,32966E+17;7,32966E+17;7,21059E+17;9;F;S;S;S;A;F;B;;
1djxc5;21631;1;Lizzie Bareare;Overlord;2;Mon, 04 Oct 2021 16:56:56 GMT;1,63337E+12;4;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,21059E+17;1;F;S;S;S;C;F;B;;
1db402;21336;1;Elma;Ishuzoku Reviewers;2;Mon, 04 Oct 2021 16:06:12 GMT;1,63336E+12;24;;;;No;No;;;6;0;2;7,32966E+17;7,32966E+17;7,21059E+17;16;F;S;S;S;B;F;B;;
1d024x;21614;1;Guen;Yona of the Dawn: Zeno Arc;2;Mon, 04 Oct 2021 12:21:03 GMT;1,63335E+12;6;;;;No;No;;;1;0;2;6,97191E+17;7,32966E+17;7,21059E+17;5;F;S;S;F;F;F;B;;
1dvzsq;21302;1;Code Omega 33 Carene;Ange Vierge;3;Mon, 04 Oct 2021 11:50:28 GMT;1,63335E+12;22;;;;No;No;;;1;0;3;4,39809E+17;7,32966E+17;7,21059E+17;15;F;S;S;F;A;F;B;;
1dvzsv;7005;1;Sylphiette;Mushoku Tensei: Jobless Reincarnation;3;Mon, 04 Oct 2021 11:50:20 GMT;1,63335E+12;103;;;;No;No;;;237;0;3;7,32966E+17;7,32966E+17;7,21059E+17;64;F;S;S;S;S;F;C;;
17c3cn;6464;2;Zodd;Berserk;2;Mon, 04 Oct 2021 10:47:15 GMT;1,63334E+12;37;;;;No;No;;;33;0;2;7,32966E+17;7,32966E+17;7,21059E+17;24;F;S;S;S;A;F;A;;
17s3cq;19890;1;Shunsuke Otosaka;Charlotte;2;Mon, 04 Oct 2021 08:33:32 GMT;1,63334E+12;15;;;;No;No;;;10;0;2;7,32966E+17;7,32966E+17;7,21059E+17;9;F;S;S;S;A;F;B;;
17dlvt;11922;1;Tatsuma Akashi;Readyyy!;3;Mon, 04 Oct 2021 07:45:48 GMT;1,63333E+12;10;;;;No;No;;;1;0;3;7,32966E+17;7,32966E+17;6,32549E+17;8;F;S;S;S;A;F;C;;
17dq45;21738;1;Fuyumi Kujirakawa;Great Teacher Onizuka;2;Mon, 04 Oct 2021 07:20:49 GMT;1,63333E+12;2;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;6,32549E+17;1;F;S;S;S;A;F;C;;
1780w7;672;3;Kou Yagami;New Game!;2;Mon, 04 Oct 2021 05:32:48 GMT;1,63333E+12;39;;;;No;No;;;19;0;2;7,32966E+17;7,32966E+17;7,21059E+17;29;F;S;S;S;S;F;A;;
1780vl;21592;1;Konatsu;Shouwa Genroku Rakugo Shinjuu;4;Mon, 04 Oct 2021 05:15:03 GMT;1,63332E+12;13;;;;No;No;;;1;0;4;7,32966E+17;7,32966E+17;7,21059E+17;8;F;S;S;S;A;F;B;;
17rp5w;16888;1;Ryo Kazami;Virtual-san Looking;3;Mon, 04 Oct 2021 02:22:15 GMT;1,63331E+12;19;;;;No;No;;;1;0;3;7,32966E+17;7,32966E+17;7,21059E+17;15;F;S;S;S;S;F;B;;
17pxgm;6723;2;Granite;Jewelpet;4;Mon, 04 Oct 2021 01:57:23 GMT;1,63331E+12;72;;;;No;No;;;1;0;4;7,32966E+17;7,32966E+17;7,21059E+17;48;F;S;S;S;A;F;A;;
174lqx;558;3;Atsushi Nakajima;Bungou Stray Dogs;3;Mon, 04 Oct 2021 01:38:06 GMT;1,63331E+12;156;;;;No;No;;;276;1;3;7,32966E+17;7,32966E+17;6,32549E+17;113;F;S;S;S;S;D;A;;
17pb20;1253;3;Nanami Kiryuu;Revolutionary Girl Utena;2;Mon, 04 Oct 2021 01:37:52 GMT;1,63331E+12;23;;;;No;No;;;4;0;2;7,32966E+17;7,32966E+17;7,21059E+17;18;F;S;S;S;A;F;A;;
171f9p;21431;1;Takumi Kijima;Ao-chan Can't Study!;1;Mon, 04 Oct 2021 00:30:29 GMT;1,63331E+12;3;;;;No;No;;;1;0;1;7,32966E+17;7,32966E+17;7,21059E+17;1;F;S;S;S;A;F;B;;
1710nj;908;3;Raphiel Shiraha Ainsworth;Gabriel Dropout;1;Mon, 04 Oct 2021 00:03:50 GMT;1,63331E+12;22;;;;No;No;;;24;0;1;7,32966E+17;7,32966E+17;7,21059E+17;18;F;S;S;S;A;F;A;;
1txdhw;4848;2;Mitsuki Bakugou;My Hero Academia 2;2;Sun, 03 Oct 2021 16:28:06 GMT;1,63328E+12;68;;;;No;No;;;47;0;2;7,32966E+17;7,32966E+17;7,21059E+17;46;F;S;S;S;S;F;A;;
1tsqq6;1288;3;Kurenai Yuuhi;Naruto;0;Sun, 03 Oct 2021 15:53:21 GMT;1,63328E+12;14;;;;No;No;;;10;1;0;7,32966E+17;7,32966E+17;7,21059E+17;10;F;S;S;S;S;D;A;;
1ttlqf;84;3;Reiji Kirio;Drugstore in Another World: The Slow Life of a Cheat Pharmacist;0;Sun, 03 Oct 2021 14:42:18 GMT;1,63327E+12;7;;;;No;No;;;4;2;0;7,32966E+17;7,32966E+17;6,32549E+17;5;F;S;S;S;S;C;A;;
1t863b;348;1;Finana Ryugu;Nijisanji EN;3;Sun, 03 Oct 2021 14:09:22 GMT;1,63327E+12;84;;;;No;No;;;107;0;3;7,32966E+17;7,32966E+17;7,21059E+17;58;F;S;S;S;A;F;A;;
1tfvt1;784;3;Shinobu Kawanishi;Girls und Panzer;4;Sun, 03 Oct 2021 12:37:08 GMT;1,63326E+12;98;;;;No;No;;;1;2;4;7,32966E+17;7,32966E+17;6,32549E+17;75;F;S;S;S;A;C;A;;
1t3x9b;346;3;Makoto Hyuga;Neon Genesis Evangelion;2;Sun, 03 Oct 2021 10:48:52 GMT;1,63326E+12;31;;;;No;No;;;1;4;2;7,32966E+17;7,32966E+17;6,48032E+17;26;F;S;S;S;S;A;A;;
1t3809;21611;1;Kiichi;Karneval;2;Sun, 03 Oct 2021 10:45:48 GMT;1,63326E+12;8;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,21059E+17;5;F;S;S;S;A;F;B;;
1n82jq;69;3;Gugu;To Your Eternity;2;Sun, 03 Oct 2021 10:12:39 GMT;1,63326E+12;55;;;;No;No;;;89;0;2;6,88749E+17;6,88749E+17;7,56134E+17;36;F;S;F;F;S;F;A;;
10t9wj;49;3;Kagura;Gintama;4;Sun, 03 Oct 2021 10:12:39 GMT;1,63326E+12;288;;;;Yes;No;gintama;;156;2;0;;6,88749E+17;7,56134E+17;159;F;F;F;F;A;C;A;;
1trj97;21685;1;Edelrittuo;Aldnoah.Zero;3;Sun, 03 Oct 2021 10:05:55 GMT;1,63326E+12;6;;;;No;No;;;1;0;3;7,32966E+17;7,32966E+17;7,21059E+17;5;F;S;S;S;B;F;B;;
1tphqc;15000;1;Hana Shoubu;Shikoyaka Naru Toki mo Hameru Toki mo;1;Sun, 03 Oct 2021 09:02:49 GMT;1,63325E+12;15;;;;No;No;;;13;1;1;7,32966E+17;7,32966E+17;7,21059E+17;9;F;S;S;S;S;D;B;;
1t2bk7;21393;1;Aoi Hinata;ORESUKI: Are you the only one who loves me?;2;Sun, 03 Oct 2021 02:52:41 GMT;1,63323E+12;12;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,21059E+17;6;F;S;S;S;A;F;B;;
1t0f3m;8992;2;Sagamiya Konro;Fire Force;2;Sun, 03 Oct 2021 01:22:32 GMT;1,63322E+12;39;;;;No;No;;;7;0;2;7,32966E+17;7,32966E+17;7,21059E+17;25;F;S;S;S;S;F;C;;
18rkpc;3839;2;Milleore;Granblue Fantasy;3;Sat, 02 Oct 2021 16:29:31 GMT;1,63319E+12;47;;;;No;No;;;1;1;3;7,32966E+17;7,32966E+17;6,32549E+17;31;F;S;S;S;S;D;B;;
184rh7;441;3;Goll;Record of Ragnarok;2;Sat, 02 Oct 2021 15:39:27 GMT;1,63319E+12;34;;;;No;No;;;6;1;2;7,32966E+17;7,32966E+17;7,21059E+17;25;F;S;S;S;S;D;A;;
18zhp1;21430;1;Haruto Fuwa;A Sister's All You Need;3;Sat, 02 Oct 2021 14:48:03 GMT;1,63319E+12;6;;;;No;No;;;1;0;3;2,34668E+17;7,32966E+17;7,21059E+17;5;F;S;S;F;F;F;B;;
18b1jc;833;3;Shuuzou;Show by Rock!!;2;Sat, 02 Oct 2021 12:55:33 GMT;1,63318E+12;24;;;;No;No;;;2;0;2;7,32966E+17;7,32966E+17;6,32549E+17;18;F;S;S;S;S;F;A;;
18w2w7;21520;1;Kouki Sawakita;The Disastrous Life of Saiki K.;1;Sat, 02 Oct 2021 10:37:14 GMT;1,63317E+12;4;;;;No;No;;;1;0;1;7,32966E+17;7,32966E+17;7,21059E+17;1;F;S;S;S;C;F;C;;
18w2w8;21547;1;Ami Futami;The iDOLM@STER: Xenoglossia;3;Sat, 02 Oct 2021 10:37:10 GMT;1,63317E+12;14;;;;No;No;;;1;0;3;7,32966E+17;7,32966E+17;7,21059E+17;9;F;S;S;S;B;F;B;;
18hwvv;9450;1;Nanao Nakajima;Talentless Nana;0;Sat, 02 Oct 2021 08:57:57 GMT;1,63317E+12;2;;;;No;No;;;1;0;0;7,32966E+17;7,32966E+17;7,21059E+17;1;F;S;S;S;A;F;B;;
180c98;21499;1;Lily;Claymore;2;Sat, 02 Oct 2021 08:08:07 GMT;1,63316E+12;6;;;;No;No;;;1;1;2;7,32966E+17;7,32966E+17;7,21059E+17;5;F;S;S;S;A;D;B;;
18v5wp;9638;2;Kobayashi;Miss Kobayashi's Dragon Maid;0;Sat, 02 Oct 2021 07:08:51 GMT;1,63316E+12;19;;;;No;No;;;157;2;0;7,32966E+17;7,32966E+17;7,21059E+17;15;F;S;S;S;A;C;C;;
1l25g3;21172;1;Ayame Himuro;Rikei ga Koi ni Ochita no de Shoumei shitemita;1;Fri, 01 Oct 2021 16:04:44 GMT;1,6331E+12;12;;;;No;No;;;64;0;1;7,32966E+17;7,32966E+17;7,21059E+17;8;F;S;S;S;S;F;B;;
1f6dzd;21413;1;Fujiko Tsubomi;Zettai Karen Children;3;Fri, 01 Oct 2021 12:39:16 GMT;1,63309E+12;12;;;;No;No;;;1;0;3;7,32966E+17;7,32966E+17;7,21059E+17;8;F;S;S;S;S;F;B;;
1fx40p;1501;3;Alexi Baldebron;Hortensia Saga;2;Fri, 01 Oct 2021 11:53:02 GMT;1,63309E+12;22;;;;No;No;;;4;0;2;7,32966E+17;7,32966E+17;7,57946E+17;18;F;S;S;S;S;F;A;;
1fd7k9;2823;2;Fred Porlock;Moriarty the Patriot;1;Fri, 01 Oct 2021 10:27:01 GMT;1,63308E+12;13;;;;No;No;;;7;0;1;7,32966E+17;7,32966E+17;7,21059E+17;8;F;S;S;S;A;F;B;;
1fdq3r;21378;1;Suppon;One-Punch Man 2;2;Fri, 01 Oct 2021 10:00:31 GMT;1,63308E+12;10;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,21059E+17;6;F;S;S;S;A;F;B;;
1ft726;21400;1;Sophie Twilight;Ms. vampire who lives in my neighborhood.;3;Fri, 01 Oct 2021 09:15:18 GMT;1,63308E+12;30;;;;No;No;;;8;0;3;;7,32966E+17;6,32549E+17;20;F;S;S;F;S;F;B;;
1ft72d;8700;2;Raia;Black Clover;2;Fri, 01 Oct 2021 09:15:13 GMT;1,63308E+12;42;;;;No;No;;;3;0;2;7,32966E+17;7,32966E+17;6,32549E+17;28;F;S;S;S;S;F;C;;
1ft19b;9212;2;Robin Hood;Fate/EXTRA;2;Fri, 01 Oct 2021 08:59:33 GMT;1,63308E+12;31;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,21059E+17;20;F;S;S;S;A;F;C;;
1ftkms;11907;1;Kudou;Grand Blue;1;Fri, 01 Oct 2021 08:44:18 GMT;1,63308E+12;3;;;;No;No;;;1;0;1;;7,32966E+17;6,32549E+17;1;F;S;S;F;A;F;C;;
1flws1;21475;1;Touko Fukami;Glasslip;2;Fri, 01 Oct 2021 07:17:18 GMT;1,63307E+12;4;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,21059E+17;1;F;S;S;S;A;F;B;;
1f9tkp;21329;1;Shin Yasuda;Horimiya;1;Fri, 01 Oct 2021 06:23:02 GMT;1,63307E+12;7;;;;No;No;;;1;0;1;7,32966E+17;7,32966E+17;7,21059E+17;5;F;S;S;S;A;F;B;;
1f3ts8;2107;2;Seox;Granblue Fantasy;2;Fri, 01 Oct 2021 00:02:27 GMT;1,63305E+12;26;;;;No;No;;;5;0;2;7,32966E+17;7,32966E+17;6,32549E+17;19;F;S;S;S;A;F;A;;
1fvpw0;345;3;Hanzou Hattori;Nightshade;3;Thu, 30 Sep 2021 15:00:52 GMT;1,63301E+12;66;;;;No;No;;;3;2;3;7,32966E+17;7,32966E+17;7,21059E+17;50;F;S;S;S;A;C;A;;
196102;1341;3;Ryuu;Snow White with the Red Hair;4;Thu, 30 Sep 2021 13:21:32 GMT;1,63301E+12;169;;;;No;No;;;14;0;4;7,32966E+17;7,32966E+17;6,32549E+17;115;F;S;S;S;S;F;A;;
19x13k;21227;1;TankTop Tiger;One-Punch Man;0;Thu, 30 Sep 2021 12:56:29 GMT;1,63301E+12;2;;;;No;No;;;1;0;0;4,38726E+17;7,32966E+17;7,21059E+17;1;F;S;S;F;B;F;B;;
19sxzj;5706;2;Shikon Jewel;InuYasha;1;Thu, 30 Sep 2021 12:33:56 GMT;1,63301E+12;13;;;;No;No;;;4;0;1;7,32966E+17;7,32966E+17;7,21059E+17;6;F;S;S;S;A;F;B;;
19d265;21077;1;Riho Shihomi;Tamayura: Hitotose;1;Thu, 30 Sep 2021 11:33:20 GMT;1,633E+12;1;;;;No;No;;;1;0;1;7,32966E+17;7,32966E+17;7,21059E+17;0;F;S;S;S;A;F;B;;
19fxlf;21369;1;Female Teacher;Trinity Seven;1;Thu, 30 Sep 2021 08:21:50 GMT;1,63299E+12;2;;;;No;No;;;1;0;1;7,32966E+17;7,32966E+17;6,32549E+17;1;F;S;S;S;S;F;B;;
19ftrd;7992;1;Emma Verde;Love Live! Nijigasaki High School Idol Club;2;Thu, 30 Sep 2021 08:21:43 GMT;1,63299E+12;20;;;;No;No;;;6;0;2;7,32966E+17;7,32966E+17;7,21059E+17;14;F;S;S;S;S;F;C;;
19ftj7;21481;1;Meili;Re:ZERO -Starting Life in Another World-;0;Thu, 30 Sep 2021 07:59:45 GMT;1,63299E+12;3;;;;No;No;;;3;0;0;7,81231E+17;7,32966E+17;7,21059E+17;1;F;S;S;F;F;F;B;;
199xqd;4731;1;JetMervamon;Digimon Xros Wars: Aku no Death General to Shichinin no Oukoku;0;Thu, 30 Sep 2021 07:37:46 GMT;1,63299E+12;2;;;;No;No;;;1;0;0;7,32966E+17;7,32966E+17;7,21059E+17;1;F;S;S;S;A;F;A;;
19rd86;1321;3;Kyoya Hibari;REBORN!;0;Thu, 30 Sep 2021 05:54:51 GMT;1,63298E+12;11;;;;No;No;;;68;0;0;7,32966E+17;7,32966E+17;7,04015E+17;8;F;S;S;S;A;F;A;;
1932m1;18460;1;Bunjiro Narusawa;Detective Conan: Magician of the Silver Sky;2;Thu, 30 Sep 2021 05:44:07 GMT;1,63298E+12;2;;;;No;No;;;2;0;2;7,32966E+17;7,32966E+17;7,21059E+17;1;F;S;S;S;A;F;B;;
19p3g3;21198;1;Ruha;Alice or Alice: Siscon Nii-san to Futago no Imouto;2;Thu, 30 Sep 2021 04:38:57 GMT;1,63298E+12;9;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,21059E+17;5;F;S;S;S;B;F;B;;
194ps7;888;3;Xiao Jie;Darker than Black: Kuro no Keiyakusha Gaiden;0;Thu, 30 Sep 2021 04:06:17 GMT;1,63297E+12;7;;;;No;No;;;1;0;0;7,32966E+17;7,32966E+17;7,21059E+17;5;F;S;S;S;S;F;A;;
19z4p5;3030;2;King II;Tekken 3;3;Thu, 30 Sep 2021 03:28:06 GMT;1,63297E+12;55;;;;No;No;;;22;1;3;7,32966E+17;7,32966E+17;7,21059E+17;36;F;S;S;S;A;D;A;;
h5g7cg;42;2;Meiko Honma;Anohana: The Flower We Saw That Day;3;Thu, 30 Sep 2021 00:29:20 GMT;1,63296E+12;143;;;;No;No;watchlater;;117;0;0;;7,64631E+17;8,00496E+17;71;F;C;F;F;F;F;A;;
1glbrs;8147;1;Erhart Hawke;The Saint's Magic Power is Omnipotent;2;Wed, 29 Sep 2021 15:45:57 GMT;1,63293E+12;5;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,21059E+17;1;F;S;S;S;A;F;A;;
1gf714;8688;2;Thorkell;Vinland Saga;4;Wed, 29 Sep 2021 15:24:37 GMT;1,63293E+12;170;;;;No;No;;;97;1;4;7,32966E+17;7,32966E+17;7,21059E+17;105;F;S;S;S;B;D;C;;
1g9fsq;880;2;Itsuko Katsu;Rurouni Kenshin;2;Wed, 29 Sep 2021 14:52:20 GMT;1,63293E+12;17;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;6,32549E+17;10;F;S;S;S;S;F;A;;
1g4j3b;298;3;Shampoo;Ranma ½;1;Wed, 29 Sep 2021 11:47:36 GMT;1,63292E+12;18;;;;No;No;;;30;0;1;7,32966E+17;7,32966E+17;7,21059E+17;15;F;S;S;S;A;F;A;;
1g1dlk;1527;3;Atalanta (Alter);Fate/Apocrypha;3;Wed, 29 Sep 2021 10:39:22 GMT;1,63291E+12;104;;;;No;No;;;11;0;3;7,32966E+17;7,32966E+17;6,48032E+17;73;F;S;S;S;A;F;A;;
1g18c5;15844;1;Hikari Houkiboshi;A Sky Full of Stars;2;Wed, 29 Sep 2021 10:38:42 GMT;1,63291E+12;11;;;;No;No;;;3;0;2;7,32966E+17;7,32966E+17;7,21059E+17;6;F;S;S;S;F;F;B;;
1g14dp;1023;3;Yunaelle;Magical Girl Raising Project;3;Wed, 29 Sep 2021 10:38:34 GMT;1,63291E+12;49;;;;No;No;;;1;0;3;7,32966E+17;7,32966E+17;6,32549E+17;33;F;S;S;S;S;F;A;;
1g1vjw;9144;2;Haruka Nanami;Uta no Prince-sama: Maji Love 1000%;1;Wed, 29 Sep 2021 10:05:28 GMT;1,63291E+12;11;;;;No;No;;;1;2;1;7,32966E+17;7,32966E+17;6,48032E+17;8;F;S;S;S;A;C;C;;
1gbv2c;21397;1;Midari's Lackey A;Kakegurui;0;Wed, 29 Sep 2021 07:43:59 GMT;1,6329E+12;4;;;;No;No;;;2;0;0;7,32966E+17;7,32966E+17;7,21059E+17;1;F;S;S;S;F;F;B;;
1gbv26;8499;2;Mackerel Ichiyaboshi;Food Fantasy;2;Wed, 29 Sep 2021 07:43:54 GMT;1,6329E+12;33;;;;No;No;;;6;1;2;7,32966E+17;7,32966E+17;7,21059E+17;23;F;S;S;S;S;D;B;;
1gmrds;21426;1;Nana;Rainy Cocoa: Ame-con!!;3;Wed, 29 Sep 2021 03:17:59 GMT;1,63289E+12;20;;;;No;No;;;1;0;3;7,32966E+17;7,32966E+17;7,57946E+17;14;F;S;S;S;A;F;B;;
13ch46;21201;1;Matake Ogata;Shakugan no Shana;2;Wed, 29 Sep 2021 01:48:49 GMT;1,63288E+12;3;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,21059E+17;1;F;S;S;S;A;F;B;;
13692f;21368;1;Otome Saotome;SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn't Exist;2;Wed, 29 Sep 2021 01:33:38 GMT;1,63288E+12;12;;;;No;No;;;5;0;2;7,32966E+17;7,32966E+17;7,21059E+17;6;F;S;S;S;F;F;B;;
13sx4x;14593;1;Kawasaki Sakura;IDOLY PRIDE;2;Wed, 29 Sep 2021 00:45:00 GMT;1,63288E+12;8;;;;No;No;;;4;0;2;7,32966E+17;7,32966E+17;7,21059E+17;5;F;S;S;S;A;F;B;;
13nf3b;1897;2;Cho Hakkaimon;Digimon Xros Wars: Toki o Kakeru Shounen Hunter-tachi;2;Tue, 28 Sep 2021 16:23:07 GMT;1,63285E+12;15;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,21059E+17;10;F;S;S;S;A;F;A;;
135611;6281;1;Hinata Tachibana;Tokyo Revengers;1;Tue, 28 Sep 2021 15:02:50 GMT;1,63284E+12;35;;;;No;No;;;394;5;1;7,32966E+17;7,32966E+17;6,32549E+17;25;F;S;S;S;S;S;C;;
135612;20964;1;Dr. Genus;One-Punch Man;2;Tue, 28 Sep 2021 15:02:23 GMT;1,63284E+12;13;;;;No;No;;;1;0;2;6,377E+17;7,32966E+17;6,32549E+17;6;F;S;S;F;D;F;B;;
132c4k;1689;2;Gaius Julius Caesar;Fate/Grand Order;0;Tue, 28 Sep 2021 13:25:33 GMT;1,63284E+12;6;;;;No;No;;;1;0;0;7,32966E+17;7,32966E+17;7,21059E+17;5;F;S;S;S;S;F;A;;
13h97l;9282;2;Hino Akira;Adachi to Shimamura;2;Tue, 28 Sep 2021 12:33:34 GMT;1,63283E+12;19;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,57946E+17;15;F;S;S;S;B;F;B;;
13qxkw;1127;3;Sora Kazesawa;Aikatsu! 2;4;Tue, 28 Sep 2021 12:08:54 GMT;1,63283E+12;97;;;;No;No;;;1;2;4;7,32966E+17;7,32966E+17;6,32549E+17;68;F;S;S;S;S;C;A;;
130dl9;870;3;Sawako's Father;Kimi ni Todoke - From Me to You;1;Tue, 28 Sep 2021 11:34:06 GMT;1,63283E+12;8;;;;No;No;;;1;0;1;7,32966E+17;7,32966E+17;6,32549E+17;5;F;S;S;S;A;F;A;;
13v2lz;8920;2;Muzan Kibutsuji;Demon Slayer: Kimetsu no Yaiba;0;Tue, 28 Sep 2021 10:37:35 GMT;1,63283E+12;22;;;;No;No;;;362;0;0;7,32966E+17;7,32966E+17;7,04015E+17;15;F;S;S;S;S;F;C;;
1rspqj;11595;1;Dog;Gabriel Dropout;4;Tue, 28 Sep 2021 06:52:53 GMT;1,63281E+12;54;;;;No;No;;;6;0;4;7,32966E+17;7,32966E+17;7,21059E+17;34;F;S;S;S;A;F;C;;
1rg4c6;8340;2;Anthy Himemiya;Revolutionary Girl Utena;1;Tue, 28 Sep 2021 02:09:02 GMT;1,63279E+12;11;;;;No;No;;;16;1;1;7,32966E+17;7,32966E+17;7,21059E+17;8;F;S;S;S;S;D;C;;
1r4fh6;8823;2;Tsuki Watanabe;Love Live! Sunshine!!;3;Tue, 28 Sep 2021 00:07:37 GMT;1,63279E+12;51;;;;No;No;;;1;1;3;7,32966E+17;7,32966E+17;7,21059E+17;34;F;S;S;S;S;D;C;;
1p6jrb;1857;1;Gemma Garrison;Scarlet Nexus;1;Mon, 27 Sep 2021 15:17:53 GMT;1,63276E+12;3;;;;No;No;;;3;0;1;7,32966E+17;7,32966E+17;6,32549E+17;1;F;S;S;S;F;F;A;;
1p6jr5;21201;1;Shigure Yukimi;Seraph of the End;3;Mon, 27 Sep 2021 15:17:47 GMT;1,63276E+12;29;;;;No;No;;;6;0;3;7,32966E+17;7,32966E+17;6,32549E+17;16;F;S;S;S;C;F;C;;
1p6jr2;8192;2;Enchantress;Marvel Future Avengers;2;Mon, 27 Sep 2021 15:17:40 GMT;1,63276E+12;19;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;6,32549E+17;14;F;S;S;S;S;F;B;;
1p6j0l;21097;1;Muu;A Certain Scientific Railgun;1;Mon, 27 Sep 2021 15:17:29 GMT;1,63276E+12;2;;;;No;No;;;1;0;1;7,32966E+17;7,32966E+17;7,21059E+17;1;F;S;S;S;F;F;B;;
1p6j0p;21126;1;Yukino's Mother;My Teen Romantic Comedy SNAFU TOO!;2;Mon, 27 Sep 2021 15:17:19 GMT;1,63276E+12;10;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,21059E+17;8;F;S;S;S;A;F;B;;
1pdpkv;20842;1;Chaika Trabant;Chaika: The Coffin Princess;2;Mon, 27 Sep 2021 13:50:00 GMT;1,63275E+12;20;;;;No;No;;;13;0;2;7,32966E+17;7,32966E+17;7,21059E+17;15;F;S;S;S;A;F;B;;
1p7cwq;75;3;Yuugiri;Zombieland Saga;2;Mon, 27 Sep 2021 13:28:50 GMT;1,63275E+12;39;;;;No;No;;;16;1;2;7,32966E+17;7,32966E+17;7,21059E+17;30;F;S;S;S;A;D;A;;
1ptc7m;21162;1;Kevin;The Third: The Girl with the Blue Eye;1;Mon, 27 Sep 2021 13:09:13 GMT;1,63275E+12;1;;;;No;No;;;1;0;1;7,32966E+17;7,32966E+17;6,32549E+17;0;F;S;S;S;A;F;B;;
1pttkr;3900;2;Yuri Drewes;The Saint's Magic Power is Omnipotent;2;Mon, 27 Sep 2021 12:53:41 GMT;1,63275E+12;23;;;;No;No;;;2;0;2;7,32966E+17;7,32966E+17;7,21059E+17;18;F;S;S;S;A;F;A;;
1pt2sd;4039;1;Kiyomi Itou;Ghost Hunt;4;Mon, 27 Sep 2021 12:30:39 GMT;1,63275E+12;16;;;;No;No;;;1;0;4;7,32966E+17;7,32966E+17;7,21059E+17;10;F;S;S;S;A;F;A;;
1p8lm4;615;3;Black Star;Soul Eater;3;Mon, 27 Sep 2021 12:15:19 GMT;1,63274E+12;140;;;;No;No;;;128;1;3;7,32966E+17;7,32966E+17;7,21059E+17;101;F;S;S;S;S;D;A;;
