"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"n63pnw","20163","1","Dog","Otoko to Onna to Inu","1","Tue, 14 Sep 2021 23:34:13 GMT","1631662453155","2","","","","No","No","","","1","0","1","732966109916954677","732966109916954677","721059198816747580","1","F","S","S","S","B","F","B","",""
"n6vx1j","12787","1","Drill Mask","High-Rise Invasion","2","Tue, 14 Sep 2021 15:03:17 GMT","1631631797603","13","","","","No","No","","","1","0","2","864122203414331432","732966109916954677","632548882231984129","6","F","S","S","F","F","F","B","",""
"nxc4wj","11075","1","Angelica Burley","The Ancient Magus' Bride: Those Awaiting a Star","2","Tue, 14 Sep 2021 13:51:18 GMT","1631627478730","7","","","","No","No","","","1","0","2","440064784390553600","732966109916954677","632548882231984129","4","F","S","S","F","F","F","C","",""
"nxchs6","19833","1","Pingu's Father","Pingu in the City","2","Tue, 14 Sep 2021 13:49:08 GMT","1631627348619","24","","","","No","No","","","7","1","2","732966109916954677","732966109916954677","721059198816747580","16","F","S","S","S","A","D","B","",""
"nx6f4l","8524","2","Queen Nemlis","Sleepy Princess in the Demon Castle","2","Tue, 14 Sep 2021 13:15:00 GMT","1631625300864","30","","","","No","No","","","1","1","2","732966109916954677","732966109916954677","721059198816747580","23","F","S","S","S","S","D","B","",""
"nxdxsm","20257","1","Ririna Sanada","Love and Lies","1","Tue, 14 Sep 2021 11:37:25 GMT","1631619445346","8","","","","No","No","","","14","0","1","808390525236412508","732966109916954677","721059198816747580","5","F","S","S","F","C","F","B","",""
"nxdw14","20056","1","Leonard","Dino Girl Gauko","2","Tue, 14 Sep 2021 11:12:24 GMT","1631617944689","3","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","632548882231984129","1","F","S","S","S","D","F","B","",""
"nxd1ph","20050","1","Okinawan Habu","Kemono Friends 2","3","Tue, 14 Sep 2021 11:12:04 GMT","1631617924011","10","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","721059198816747580","8","F","S","S","S","A","F","B","",""
"nx7nt5","126","2","Holy Medallion","Rurouni Kenshin","2","Tue, 14 Sep 2021 10:43:50 GMT","1631616230158","14","","","","No","No","","","0","0","2","732966109916954677","732966109916954677","721059198816747580","10","F","S","S","S","A","F","A","",""
"nxlprb","89","3","Shima Takami","Love Live! Sunshine!!","2","Tue, 14 Sep 2021 08:23:00 GMT","1631607780892","26","","","","No","No","","","1","2","2","732966109916954677","732966109916954677","721059198816747580","20","F","S","S","S","A","C","A","",""
"nxf4qz","315","3","Kufa Vampir","Assassins Pride","2","Tue, 14 Sep 2021 07:26:48 GMT","1631604408392","31","","","","No","No","","","13","0","2","732966109916954677","732966109916954677","721059198816747580","24","F","S","S","S","S","F","A","",""
"nx9bfm","20110","1","Douglas","100 Sleeping Princes and the Kingdom of Dreams","3","Tue, 14 Sep 2021 06:36:07 GMT","1631601367243","11","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","721059198816747580","8","F","S","S","S","S","F","B","",""
"nxg74k","8072","2","Master Roshi","Dragon Ball Z","2","Tue, 14 Sep 2021 06:07:12 GMT","1631599632323","54","","","","No","No","","","31","1","2","732966109916954677","732966109916954677","721059198816747580","38","F","S","S","S","A","D","B","",""
"nxgbn4","20064","1","Kako","Kantai Collection: Kan Colle Movie","0","Tue, 14 Sep 2021 05:50:12 GMT","1631598612507","3","","","","No","No","","","2","0","0","276800014309654528","732966109916954677","721059198816747580","1","F","S","S","F","B","F","B","",""
"nx3twj","16994","1","Diesel","Titipo Titipo","3","Tue, 14 Sep 2021 05:34:11 GMT","1631597651223","12","","","","No","No","","","2","0","3","732966109916954677","732966109916954677","721059198816747580","8","F","S","S","S","A","F","B","",""
"nx3wc2","5793","2","Shiratama","Skate-Leading Stars","1","Tue, 14 Sep 2021 05:15:54 GMT","1631596554629","11","","","","No","No","","","2","0","1","732966109916954677","732966109916954677","721059198816747580","8","F","S","S","S","A","F","A","",""
"nxpsx2","20128","1","Cecile","In Another World with My Smartphone","2","Tue, 14 Sep 2021 04:27:30 GMT","1631593650808","8","","","","No","No","","","1","0","2","673212300349538325","732966109916954677","648031568756998155","5","F","S","S","F","S","F","B","",""
"nx451f","13449","1","Saeki Haruko","IDOLY PRIDE","2","Tue, 14 Sep 2021 03:40:07 GMT","1631590807497","6","","","","No","No","","","1","0","2","682630362400423944","732966109916954677","632548882231984129","5","F","S","S","F","F","F","B","",""
"nx451g","8732","2","Mashiro Mitsumine","Engaged to the Unidentified","2","Tue, 14 Sep 2021 03:40:01 GMT","1631590801056","38","","","","No","No","","","17","2","2","732966109916954677","732966109916954677","632548882231984129","26","F","S","S","S","A","C","C","",""
"nxzl1h","20168","1","Takashi Takahashi","Why the Hell are You Here, Teacher!?","2","Tue, 14 Sep 2021 03:11:21 GMT","1631589081484","5","","","","No","No","","","1","0","2","426571004031270914","732966109916954677","632548882231984129","1","F","S","S","F","F","F","B","",""
"nx1p5f","8697","2","Bellamy","One Piece","2","Tue, 14 Sep 2021 02:32:29 GMT","1631586749355","36","","","","No","No","op","","2","4","2","732966109916954677","732966109916954677","648031568756998155","26","F","S","S","S","S","A","B","",""
"nx1w7b","19760","1","Takato","Charlotte","2","Tue, 14 Sep 2021 02:31:56 GMT","1631586716996","5","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","721059198816747580","1","F","S","S","S","B","F","B","",""
"nxnm65","8438","2","Priest Saturn","The God of High School","0","Tue, 14 Sep 2021 01:43:04 GMT","1631583784026","7","","","","No","No","","","2","1","0","732966109916954677","732966109916954677","632548882231984129","5","F","S","S","S","A","D","B","",""
"nxbfnp","401","3","Kaoru Mizutani","A Whisker Away","3","Tue, 14 Sep 2021 01:14:54 GMT","1631582094802","47","","","","No","No","","","1","0","3","404752891526512660","732966109916954677","704015125958623422","31","F","S","S","F","S","F","A","",""
"nxb1br","18252","1","Wakaba Kohashi","Wakaba*Girl","0","Tue, 14 Sep 2021 00:54:58 GMT","1631580898167","1","","","","No","No","","","1","0","0","732966109916954677","732966109916954677","632548882231984129","0","F","S","S","S","A","F","B","",""
"nxknlt","645","3","Itsuki Nakano","The Quintessential Quintuplets","2","Mon, 13 Sep 2021 23:56:45 GMT","1631577405512","86","","","","No","No","","","1205","0","2","732966109916954677","732966109916954677","721059198816747580","60","F","S","S","S","A","F","A","",""
"nsgxzd","25","3","Genocide Jack","Danganronpa: The Animation","2","Mon, 13 Sep 2021 23:44:46 GMT","1631576686492","68","","","","No","No","","","57","0","2","256406792404336642","256406792404336642","600887613691396107","43","F","S","F","F","A","F","A","",""
"n2pn58","83","3","Zack","Angels of Death","2","Mon, 13 Sep 2021 23:42:34 GMT","1631576554775","76","","","","No","No","watchlater","","289","0","1","380599306790633483","380599306790633483","855499375405301790","46","F","A","F","F","S","F","A","",""
"nxwsg9","19839","1","Dada","Reideen","3","Mon, 13 Sep 2021 23:37:31 GMT","1631576251261","4","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","721059198816747580","1","F","S","S","S","F","F","B","",""
"ns7001","8157","2","Climb","Overlord II","1","Mon, 13 Sep 2021 16:18:29 GMT","1631549909606","11","","","","No","No","","","3","0","1","732966109916954677","732966109916954677","721059198816747580","8","F","S","S","S","S","F","B","",""
"ns8zpj","570","3","Seri Awashima","K-Project","2","Mon, 13 Sep 2021 15:34:13 GMT","1631547253850","30","","","","No","No","","","10","0","2","732966109916954677","732966109916954677","721059198816747580","24","F","S","S","S","S","F","A","",""
"nsf907","8726","1","Eihemia","Wandering Witch: The Journey of Elaina","1","Mon, 13 Sep 2021 14:42:17 GMT","1631544137919","3","","","","No","No","","","2","0","1","732966109916954677","732966109916954677","721059198816747580","1","F","S","S","S","A","F","B","",""
"ns93bh","19818","1","Zolbe","The Disastrous Life of Saiki K.","2","Mon, 13 Sep 2021 14:07:41 GMT","1631542061161","4","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","721059198816747580","1","F","S","S","S","A","F","B","",""
"nsgrn9","8676","2","First Pillar","Fire Force Season 2","2","Mon, 13 Sep 2021 13:29:48 GMT","1631539788320","43","","","","No","No","","","3","0","2","732966109916954677","732966109916954677","721059198816747580","29","F","S","S","S","S","F","B","",""
"ns342f","19931","1","Lobster","Ninja Slayer from Animation","1","Mon, 13 Sep 2021 12:53:35 GMT","1631537615846","2","","","","No","No","","","2","0","1","732966109916954677","732966109916954677","721059198816747580","1","F","S","S","S","S","F","B","",""
"ns3j8k","8919","2","Minato Namikaze","Naruto Shippuden","2","Mon, 13 Sep 2021 12:38:20 GMT","1631536700913","85","","","","No","No","","","517","3","2","732966109916954677","732966109916954677","632548882231984129","55","F","S","S","S","A","B","C","",""
"nsr5z9","6594","2","Misae Sagara","Clannad","1","Mon, 13 Sep 2021 12:16:21 GMT","1631535381768","13","","","","No","No","","","6","0","1","732966109916954677","732966109916954677","721059198816747580","8","F","S","S","S","A","F","A","",""
"nspfrm","8463","2","Kouji Hiroo","Haikyuu!!: Riku vs. Kuu","3","Mon, 13 Sep 2021 11:36:39 GMT","1631532999418","75","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","721059198816747580","51","F","S","S","S","S","F","B","",""
"ns43n9","8202","2","Ruth","The Ancient Magus' Bride: Those Awaiting a Star","2","Mon, 13 Sep 2021 10:49:09 GMT","1631530149298","29","","","","No","No","","","33","0","2","732966109916954677","732966109916954677","721059198816747580","18","F","S","S","S","S","F","B","",""
"ns4m35","8447","1","Tengen Toppa Enki Durga","Gurren Lagann The Movie: The Lights in the Sky are Stars","2","Mon, 13 Sep 2021 10:33:57 GMT","1631529237044","10","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","721059198816747580","8","F","S","S","S","S","F","A","",""
"nszf1k","19843","1","Manabu Saeki","Poco's Udon World","2","Mon, 13 Sep 2021 10:17:11 GMT","1631528231760","2","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","632548882231984129","1","F","S","S","S","A","F","B","",""
"nszpjd","19749","1","Mimey","Pokémon","2","Mon, 13 Sep 2021 09:57:30 GMT","1631527050989","14","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","721059198816747580","9","F","S","S","S","A","F","B","",""
"nszq7j","8035","2","Sumi Sakurasawa","Kanojo, Okarishimasu","2","Mon, 13 Sep 2021 09:42:05 GMT","1631526125016","80","","","","No","No","","","329","6","0","732966109916954677","732966109916954677","632548882231984129","53","F","B","S","S","S","S","B","",""
"ns1v7v","2073","1","Oda Kippoushi","Fate/Grand Order","3","Mon, 13 Sep 2021 09:10:08 GMT","1631524208520","56","","","","No","No","","","11","0","3","732966109916954677","732966109916954677","721059198816747580","38","F","S","S","S","A","F","A","",""
"ns1v97","1497","2","Bandit Girl","Miss Kobayashi's Dragon Maid","3","Mon, 13 Sep 2021 08:54:59 GMT","1631523299244","63","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","721059198816747580","46","F","S","S","S","A","F","A","",""
"nsj2lb","5837","2","Juliana Llyod","Devils' Line","2","Mon, 13 Sep 2021 07:56:43 GMT","1631519803253","17","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","757946476809682954","8","F","S","S","S","F","F","B","",""
"nsj2l5","20235","1","Mary Sera","Detective Conan","2","Mon, 13 Sep 2021 07:56:17 GMT","1631519777392","6","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","757946476809682954","5","F","S","S","S","B","F","B","",""
"h75x6","291","1","Shinoa Hiiragi","Seraph of the End: Battle in Nagoya","0","Mon, 13 Sep 2021 07:50:00 GMT","1631519400245","16","","","","No","No","","","434","0","0","690525702281232444","690525702281232444","406812479465848837","9","F","S","F","F","D","F","A","",""
"nsjgls","19720","1","Vander Decken IX","One Piece","2","Mon, 13 Sep 2021 07:44:07 GMT","1631519047940","9","","","","No","No","op","","1","0","2","732966109916954677","732966109916954677","632548882231984129","5","F","S","S","S","A","F","B","",""
"nsbs1j","18464","1","Taichi Fujisaki","Danganronpa Another Episode: Ultra Despair Girls","2","Mon, 13 Sep 2021 07:28:31 GMT","1631518111277","22","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","704015125958623422","16","F","S","S","S","A","F","B","",""
"ns56gx","351","3","Riesbyfe Stridberg","MELTY BLOOD","2","Mon, 13 Sep 2021 06:42:42 GMT","1631515362407","25","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","721059198816747580","18","F","S","S","S","S","F","A","",""
"ns2zd2","8444","2","Reiko Date Wingfield","Fault!!","3","Mon, 13 Sep 2021 04:26:41 GMT","1631507201472","39","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","721059198816747580","26","F","S","S","S","A","F","B","",""
"nsqzvq","2271","1","Yasuhiro Muto","Tokyo Revengers","2","Mon, 13 Sep 2021 03:25:22 GMT","1631503522610","32","","","","No","No","","","5","2","2","732966109916954677","732966109916954677","632548882231984129","23","F","S","S","S","A","C","B","",""
"nsv957","3982","1","Barkeeper","DOTA: Dragon's Blood","0","Mon, 13 Sep 2021 02:30:50 GMT","1631500250139","1","","","","No","No","","","1","0","0","760964788519174225","732966109916954677","721059198816747580","0","F","S","S","F","B","F","A","",""
"nsv958","19937","1","Maiko Fujishima","Kokoro Connect: Michi Random","3","Mon, 13 Sep 2021 02:30:42 GMT","1631500242453","7","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","721059198816747580","5","F","S","S","S","F","F","B","",""
"nsv95f","8553","2","The Snow","Cardcaptor Sakura","2","Mon, 13 Sep 2021 02:30:26 GMT","1631500226232","19","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","721059198816747580","14","F","S","S","S","S","F","B","",""
"nsvh89","19872","1","Henzo","One Piece","0","Mon, 13 Sep 2021 02:06:16 GMT","1631498776502","2","","","","No","No","op","","1","0","0","732966109916954677","732966109916954677","721059198816747580","1","F","S","S","S","A","F","B","",""
"nsmmn2","19755","1","Misaka 10032","A Certain Scientific Railgun S","4","Mon, 13 Sep 2021 01:33:49 GMT","1631496829005","64","","","","No","No","","","12","0","4","732966109916954677","732966109916954677","721059198816747580","43","F","S","S","S","A","F","B","",""
"ndc4gc","17913","1","Kanonno Grassvalley","Tales of the World: Radiant Mythology","2","Mon, 13 Sep 2021 01:17:53 GMT","1631495873138","9","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","721059198816747580","4","F","S","S","S","S","F","D","",""
"nd6kgk","8746","2","Bardiche","Magical Girl Lyrical Nanoha","2","Mon, 13 Sep 2021 00:28:50 GMT","1631492930952","13","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","721059198816747580","8","F","S","S","S","A","F","B","",""
"ndns3p","8027","2","Momon","Overlord","2","Sun, 12 Sep 2021 15:54:08 GMT","1631462048647","39","","","","No","No","","","8","0","2","732966109916954677","732966109916954677","721059198816747580","28","F","S","S","S","A","F","B","",""
"ndbs18","7348","1","Ranka","SSSS.Dynazenon","1","Sun, 12 Sep 2021 14:58:39 GMT","1631458719317","3","","","","No","No","","","1","0","1","645827783750189069","732966109916954677","632548882231984129","1","F","S","S","F","B","F","A","",""
"ndbs1r","19649","1","Michele Crispino","Yuri!!! on Ice","3","Sun, 12 Sep 2021 14:58:18 GMT","1631458698558","16","","","","No","No","","","1","0","3","574287764569456652","732966109916954677","632548882231984129","9","F","S","S","F","A","F","B","",""
"ndkrnc","461","3","Beatrice Yvonne von Guldenhorf","The Familiar of Zero F","1","Sun, 12 Sep 2021 14:04:30 GMT","1631455470435","11","","","","No","No","","","1","0","1","732966109916954677","732966109916954677","717030509405929503","8","F","S","S","S","A","F","A","",""
